Channel,Cons_12m,Cons_gas_12m,Forecast_discount_energy,Has_gas,Imp_cons,Margin_net,Net_margin,Origin,Pow_max,Churn,contract_modification_interval,contract_interval,price_off_peak_fix,price_mid_peak_fix,avg_price_annual,avg_price_6_months,avg_price_3_months
FF,1456,0,0,0,0,7.8,7.59,A,10.392,0,2,4,44.26693,0,0.14826083183288574,0.14733642765453883,0.14678800106048584
BB,17131,0,0,0,0,0.68,243.91,A,15.935,0,4,5,40.565968,16.226389,0.12436533160507679,0.12117228444133486,0.11885000020265579
BB,11866,0,0,0,0,16.8,151.98,A,11.5,0,1,4,44.26693,0,0.14730783303578696,0.14622413899217332,0.14504699409008026
AA,18013,5186,0,1,92.34,14.46,143.09,E,16.5,0,3,5,40.728886,16.291555,0.12302691365281741,0.12056542720113482,0.11817499995231628
BB,13224,53378,0,1,0,31.2,187.6,A,13.856,0,2,3,44.26693,0,0.1479648326834043,0.14671485551765986,0.1454399973154068
FF,3278,0,0,0,41.85,21.09,19.95,B,10.392,0,4,5,44.26693,0,0.14839217066764832,0.14549729015145982,0.14371450617909431
DD,1181,0,0,0,15.46,34.01,15.28,E,15.01,0,0,3,40.565968,16.226389,0.1277973335236311,0.12571971437760762,0.12338799983263016
BB,7506,0,0,0,213.37,33.12,115.78,A,13.2,0,3,4,44.26693,0,0.15055675183733305,0.1490114288670676,0.1475517489016056
BB,2639,5447,0,1,34.34,26.04,39.37,A,10.392,0,2,4,44.26693,0,0.14617558072010675,0.1450002853359495,0.14400025084614754
BB,26595,0,0,0,216.16,1.06,215.09,A,23.1,0,5,6,40.565968,16.226389,0.12242832966148853,0.1195914266364915,0.11651699990034103
BB,6569,0,0,0,163.2,26.04,94.42,E,10.392,0,3,5,44.26693,0,0.14954658721884093,0.14820400306156703,0.14674625173211098
BB,7888,0,0,0,17.06,30,20.12,A,15.01,0,4,5,40.565968,16.226389,0.12692925209800401,0.1239987143448421,0.12076399847865105
FF,7282,914,0,1,162.66,25.51,50.31,B,13.856,0,4,5,44.26693,0,0.16584033022324243,0.16409985508237565,0.16212400048971176
BB,15824,0,0,0,0,23.42,230.86,A,11.4,1,2,3,44.26693,0,0.14504491199146619,0.1440568608897073,0.14278200268745422
BB,9771,0,28,0,177.5,45.12,172.87,A,15,0,3,4,45.760933,0,0.18972949807842573,0.18871285447052547,0.1874379962682724
BB,4094,0,0,0,154.08,18.84,66.56,A,10.2,0,0,5,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
FF,6101,0,0,0,163.63,33,81.89,A,13.164,0,0,4,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
BB,10960,0,0,0,35.47,27.28,28.42,A,13.856,0,3,4,44.26693,0,0.1494328329960505,0.14728128271443502,0.1445239931344986
FF,1853,0,0,0,0,12.82,27.33,B,13.2,0,0,5,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
BB,3521,0,0,0,33.86,47.64,37.73,E,19.05,0,0,9,40.565968,16.226389,0.12404324859380722,0.1217367138181414,0.11940500140190125
AA,7324,0,0,0,25,27.39,83.51,E,23.1,0,3,4,40.565968,16.226389,0.12180833580593269,0.11934714338609151,0.11695724911987782
AA,31638,162579,0,1,97.67,30,146.86,E,15.001,0,2,4,40.565968,16.226389,0.12755758439501128,0.12520271326814378,0.12287099659442902
FF,69038,17520,0,1,194.15,8.28,293.11,A,17.32,0,4,5,40.728886,16.291555,0.12361866980791092,0.12075057412896838,0.11762825213372707
BB,2738,0,0,0,0,21.64,38.94,B,10.392,0,0,4,44.26693,0,0.15082200119892755,0.1496627139193671,0.14869149774312973
BB,27805,0,0,0,0,34.68,42.77,A,13.856,0,0,3,44.26693,0,0.15085125342011452,0.14951628872326442,0.14843525364995003
AA,4378,0,0,0,70.64,37.54,56.15,E,27.713,0,2,3,40.565968,16.226389,0.1251130923628807,0.12263828622443336,0.11991599947214127
BB,5266,0,0,0,0,17.82,78.85,A,15,0,3,5,44.44471,0,0.1495583305756251,0.14866785492215837,0.147599995136261
AA,94823,0,0,0,0,33.12,115.69,B,13.2,0,4,6,44.26693,0,0.15019316847125688,0.14848642902714865,0.14663299918174744
AA,3748,0,0,0,0,12.82,54.44,B,13.2,0,0,6,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
BB,4814,0,0,0,145.5,21.52,67.99,B,13.2,0,0,6,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,13436,0,0,0,198.74,2.72,152.91,B,21.09,0,6,7,40.565968,16.226389,0.12367516321440537,0.12089599775416511,0.11879999935626984
BB,3141,12102,28,1,0,36.48,56.79,A,10.392,0,3,4,45.760933,0,0.18627908204992613,0.18279785556452616,0.1770867481827736
BB,91531,0,0,0,0,14.7,197.29,A,13.85,0,4,5,44.26693,0,0.14757349838813147,0.14486385881900787,0.14330600202083588
AA,5182,0,0,0,25.79,33.48,71.49,E,23,0,5,6,40.565968,16.226389,0.12455600189665954,0.12059228654418673,0.11827000230550766
BB,9589,0,0,0,108.98,10.03,79.77,A,10.35,0,2,4,44.26693,0,0.16842266420523325,0.16852671333721705,0.1677969992160797
BB,2007,0,0,0,0,24.4,38.15,A,15,0,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,488,0,0,0,7.36,18.56,6.73,A,11.4,0,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
FF,19530,0,0,0,0,12.36,279.63,A,19.8,0,0,4,40.565968,16.226389,0.12455569952726364,0.12320385660443987,0.11982424929738045
DD,1690,0,0,0,0,24.4,24.75,B,15,0,0,6,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,41091,0,0,0,53.42,35.65,73.15,A,15.7,0,0,3,40.565968,16.226389,0.12055733613669872,0.11818571708032063,0.11585400253534317
BB,4245,0,0,0,103.64,24.2,49.93,A,13.856,0,5,6,44.26693,0,0.14799166967471442,0.1455557154757636,0.1445240005850792
DD,18780,0,0,0,0,36.52,240.88,E,27,0,3,4,40.728886,16.291555,0.12705483535925546,0.12455871488366808,0.12222699820995331
AA,55113,0,30,0,206.91,42.27,169.83,E,16.5,0,5,6,40.565968,16.226389,0.14707358305652937,0.16090471403939383,0.16507700085639954
BB,5410,0,0,0,0,19.2,76.84,A,10.392,0,0,5,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,11681,0,19,0,152.12,34.6,186.33,A,17.321,0,1,3,41.06397,16.72439,0.15968808407584825,0.1568604303257806,0.15276825055480003
BB,14777,0,0,0,0,17.45,175.57,A,13.856,0,3,4,44.26693,0,0.1459450845917066,0.14438542936529433,0.14330600202083588
BB,32943,0,0,0,70.48,27.44,92.89,A,17.321,0,0,6,40.565968,16.226389,0.1227555808921655,0.12045528420380183,0.11817499995231628
BB,3283,0,0,0,0,19.48,41.81,A,13.856,0,3,4,44.26693,0,0.14652507876356444,0.1458761372736522,0.14504699409008026
BB,3626,0,0,0,47.26,31.32,57.63,A,12.5,0,3,5,44.26693,0,0.1500666675468286,0.14826957029955729,0.14625349640846252
BB,6939,13097,0,1,0,14.88,90.22,A,12.5,0,2,4,44.26693,0,0.14854333301385245,0.14782071539333888,0.14678800106048584
BB,6035,0,0,0,58.45,19.89,55.68,A,10.8,0,1,4,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
BB,17560,0,0,0,146.83,31.96,215.65,A,23.67,0,0,4,40.565968,16.226389,0.1277973335236311,0.12571971437760762,0.12338799983263016
BB,4488,0,0,0,0,32.88,51.16,A,13.15,0,0,5,44.26693,0,0.14913500348726907,0.14844786056450435,0.14717300236225128
BB,8345,0,0,0,0,27.52,112.04,A,13.3,0,4,6,44.26693,0,0.1452211638291677,0.14521785506180354,0.14394299685955048
BB,27489,0,0,0,131.72,25.18,71.88,B,11,0,0,6,44.26693,0,0.1490480030576388,0.14844786056450435,0.14717300236225128
BB,56327,8997,0,1,133.64,19.28,144.09,E,13.2,0,2,3,44.26693,0,0.14932366336385408,0.1481955690043313,0.14701999723911285
FF,12638,0,0,0,100.86,31.32,161.96,A,17.321,1,0,6,40.565968,16.226389,0.1277973335236311,0.12571971437760762,0.12338799983263016
FF,10,0,0,0,0,20.54,0.37,B,10.392,0,0,5,44.26693,0,0.15058583517869314,0.14925785788467952,0.14798299968242645
FF,2172,0,0,0,0,34.68,33.72,B,13.856,0,2,4,44.26693,0,0.15050366769234338,0.14901871340615408,0.14756449684500694
FF,20672,0,0,0,0,16.66,265.24,A,13.2,0,0,5,44.26693,0,0.14873366057872772,0.14685270828860147,0.14504699409008026
BB,17581,272741,0,1,30.41,33.12,32.61,A,13.2,0,4,5,44.26693,0,0.14261749883492789,0.14070557270731246,0.13930150493979454
BB,15667,35615,0,1,132.77,24,195.63,A,16,0,3,5,40.565968,16.226389,0.1259531006217003,0.12390328517981938,0.11942599713802338
BB,3057,96336,0,1,0,25.92,48.01,A,10.35,0,2,3,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
FF,3898,0,0,0,71.06,28.6,53.46,A,13.856,0,2,4,44.44471,0,0.15064516787727675,0.14986085891723633,0.14858600497245789
AA,3722,0,0,0,0,22.89,57.33,E,13.856,0,4,6,44.44471,0,0.1512566643456618,0.1499771433217185,0.14878950268030167
BB,21325,0,0,0,540.03,23.4,290.41,A,10.392,0,0,4,44.26693,0,0.14837058261036873,0.1473078578710556,0.14603300392627716
BB,478,0,0,0,0,21.48,6.31,A,10.392,0,0,5,44.26693,0,0.14982783297697702,0.14904785581997462,0.14777299761772156
BB,47861,0,0,0,161.1,31.2,196.64,A,13.856,0,3,5,44.26693,0,0.14790899927417436,0.146552283849035,0.14515549689531326
DD,16486,0,0,0,0,13.31,209.79,E,27.7,0,0,4,40.565968,16.226389,0.12266558160384496,0.12030099970953805,0.11808500066399574
BB,1847,0,0,0,0,33.12,31.42,B,13.2,0,5,7,44.26693,0,0.15035616854826608,0.148765857730593,0.14712199941277504
DD,14745,0,0,0,0,27.12,203.18,A,18.1,1,2,3,40.565968,16.226389,0.12732366658747196,0.12571971437760762,0.12338799983263016
DD,10890,0,0,0,0,31.2,168.52,B,13.856,0,4,5,44.26693,0,0.14950625350077948,0.14828400313854218,0.14688625186681747
FF,15008,0,0,0,0,6.92,205.9,E,10.392,1,0,4,44.26693,0,0.14827875047922134,0.1471192858048848,0.14614775031805038
BB,10635,0,0,0,113.51,24.52,131.24,A,13.2,0,3,4,44.26693,0,0.14837650085488954,0.14730685949325562,0.14603200554847717
BB,8317,3892,0,1,106.92,16.92,63.47,A,10.392,0,2,3,44.44471,0,0.14976816624403,0.14828113998685563,0.14701999723911285
BB,17719,0,0,0,0,25.7,239.5,A,13.856,0,0,4,44.26693,0,0.14828216657042503,0.1473078578710556,0.14603300392627716
AA,1600,0,0,0,0,0.12,45.78,E,13.856,0,0,3,44.44471,0,0.1642985021074613,0.16320985981396266,0.1619350016117096
BB,49098,41590,0,1,133.81,25.4,219.17,A,27.713,0,0,4,40.565968,16.226389,0.12536008469760418,0.12244300012077604,0.11991599947214127
BB,23929,0,0,0,178.97,27.86,301.06,E,23.1,0,3,4,40.728886,16.291555,0.12365799893935521,0.12108671452317919,0.11875499784946442
BB,54372,0,0,0,0,22.97,253.38,A,17,1,2,3,40.728886,16.291555,0.12342766299843788,0.1210767115865435,0.11874499917030334
BB,13436,0,0,0,0,30.98,45.27,A,15,0,0,5,44.26693,0,0.14982783297697702,0.14904785581997462,0.14777299761772156
AA,608,0,0,0,0,34.68,7.71,A,13.856,0,4,7,44.26693,0,0.1492760789891084,0.14877556690147944,0.147599995136261
BB,14762,26249,0,1,0,10,206.23,A,15,0,3,6,44.26693,0,0.14713683476050696,0.14593099909169333,0.14487599581480026
BB,12018,0,0,0,0,17.67,105.19,A,13.856,0,4,5,44.26693,0,0.14644725248217583,0.14397957495280675,0.14180725440382957
BB,15993,0,0,0,130.35,9.94,196.43,E,20.785,0,3,4,40.565968,16.226389,0.12523958335320154,0.12110213935375214,0.11874149739742279
BB,6372,0,0,0,0,26.04,46.26,A,10.392,1,3,4,44.26693,0,0.14897033448020616,0.14648842811584473,0.14414649829268456
DD,15438,0,0,0,0,27.32,27.48,B,13.2,0,0,4,44.26693,0,0.15055983265240988,0.14887485333851405,0.147599995136261
BB,3773,0,0,0,0,23.17,36.52,A,10.35,0,2,4,44.26693,0,0.15082200119892755,0.1496627139193671,0.14869149774312973
BB,2426,0,0,0,0,16.92,33.15,A,10.392,0,2,3,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,14377,0,0,0,0,25.7,116.25,B,13.856,0,0,6,44.26693,0,0.16674266879757246,0.1653482892683574,0.16402600705623627
BB,86254,0,0,0,41.74,20.82,84.61,A,20,0,4,5,40.565968,16.226389,0.12561666717131934,0.12174856875623975,0.11942599713802338
BB,22281,0,0,0,0,14.64,105.09,A,10.392,0,1,4,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
BB,3192,0,0,0,44.83,25.84,48.97,A,12.5,0,0,4,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
BB,4488,0,0,0,0,9.92,60.13,B,13.2,0,0,7,44.26693,0,0.14852500458558401,0.1473207175731659,0.14626850187778473
BB,21174,0,0,0,135.72,18.36,129.55,A,17.321,0,2,4,40.728886,16.291555,0.1224560799698035,0.12010471309934344,0.11791250109672546
BB,25757,0,0,0,0,40.38,108.44,A,19.8,0,0,4,40.565968,16.226389,0.12629291911919913,0.12398871566568102,0.12165699899196625
DD,39176,97086,0,1,178.63,12.72,374.36,A,26.4,0,3,4,40.565968,16.226389,0.12322424662609895,0.12012299788849694,0.11744724959135056
AA,2755,0,0,0,0,24.62,36.11,A,12.5,0,6,7,44.26693,0,0.14939183741807938,0.14778957409518106,0.14602100104093552
BB,1057,0,28,0,40.7,32.48,13.18,A,15.001,1,4,5,41.06397,16.72439,0.1602673369149367,0.1568604303257806,0.15276825055480003
BB,6222,0,0,0,0,19.5,83.96,A,17.321,0,4,5,40.565968,16.226389,0.12480208339790504,0.12173542699643544,0.11875499784946442
FF,18262,0,0,0,110.9,32.48,159.02,A,20,0,1,4,40.565968,16.226389,0.12571491797765097,0.12398871566568102,0.12165699899196625
BB,5724,0,0,0,0,14.64,84.91,A,10.392,0,1,4,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
BB,26891,0,0,0,95.36,14.64,43.16,A,10.392,0,2,4,44.26693,0,0.1480908344189326,0.1480628592627389,0.14678800106048584
BB,13405,0,0,0,75.41,21.27,167.06,A,20,0,2,4,40.565968,16.226389,0.11991958630581696,0.11818571708032063,0.11585400253534317
BB,11758,0,0,0,274.49,16.08,108.88,A,11,1,0,6,44.26693,0,0.16895716140667597,0.16950870837484086,0.16895799338817596
BB,4264,0,0,0,0,10.08,51.56,A,10.39,0,4,5,44.26693,0,0.1476553293565909,0.14500414047922408,0.14337049797177315
BB,11692,255494,0,1,121.07,1.96,117.68,B,15.2,0,6,7,40.565968,16.226389,0.12387849763035774,0.12124457103865487,0.11854375153779984
AA,3105,0,0,0,46.85,26.04,44.69,A,10.392,1,0,7,44.26693,0,0.1498646711309751,0.14860014617443085,0.14743950217962265
BB,20223,0,0,0,116.64,19,206.22,A,20.785,0,3,4,40.565968,16.226389,0.12434450040260951,0.12070199847221375,0.11817499995231628
AA,22227,0,0,0,203.61,25.68,239.06,B,19,0,0,6,40.565968,16.226389,0.12519333325326443,0.12224771401711873,0.11991599947214127
BB,98,213,0,1,0.09,23.76,1.26,B,10.392,0,0,6,44.26693,0,0.1705081673959891,0.16912028406347548,0.1677979975938797
AA,2920,0,0,0,0,12.36,43.03,E,10.392,0,0,4,44.26693,0,0.149294996013244,0.14857699615614756,0.147599995136261
BB,8320,0,0,0,95.19,14.53,43.7,A,15,0,1,3,44.26693,0,0.1440115844209989,0.1429419985839299,0.1421322450041771
FF,721,0,0,0,13.43,18.14,12.97,A,16.44,0,3,4,40.565968,16.226389,0.1253830852607886,0.12248242965766362,0.11933600157499313
BB,8201,0,0,0,0,35.38,109.04,A,17.321,0,3,4,40.728886,16.291555,0.12428833357989788,0.1216677161199706,0.11933600157499313
BB,16499,0,0,0,146.63,12.98,178.56,A,15,0,3,6,44.26693,0,0.1449903299411138,0.14373842307499476,0.14249399304389954
FF,60379,36383,0,1,142.41,19.2,94.97,B,10.392,0,0,5,44.26693,0,0.16995708271861076,0.16853928778852736,0.16721700131893158
BB,7813,0,0,0,34.2,7.92,38.26,A,10.52,0,2,4,44.26693,0,0.14816883206367493,0.14717871376446315,0.1465120017528534
DD,4181,110975,0,1,100.94,20.61,59.98,A,12.5,0,0,5,44.26693,0,0.1463684986035029,0.14533100170748575,0.14457900449633598
BB,6951,3271,0,1,0,21.52,59.4,A,13.2,1,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,12975,0,0,0,0,17.62,141,A,12.5,1,3,5,44.44471,0,0.14975983401139578,0.14884742668696813,0.147599995136261
BB,5767,0,0,0,49.63,41.16,72.17,A,16.5,0,4,6,40.565968,16.226389,0.125879667699337,0.12232628464698792,0.12000399827957153
BB,10716,0,0,0,0,6.12,69.56,E,11.5,0,3,4,44.26693,0,0.1658548340201378,0.16433042926447733,0.16274350136518478
BB,34072,0,0,0,105.58,35.91,150.78,A,25,0,0,4,40.565968,16.226389,0.12536008469760418,0.12244300012077604,0.11991599947214127
FF,2114,0,0,0,0,30.22,30.52,A,13.2,0,2,4,44.44471,0,0.15092633292078972,0.14986085891723633,0.14858600497245789
FF,7862,0,0,0,0,19.56,116.57,A,13.856,0,5,6,44.44471,0,0.1482581632832686,0.14583171265465872,0.14414649829268456
BB,2822,0,0,0,74.07,31.64,42.34,A,13.86,1,0,6,44.26693,0,0.14895792057116827,0.1480628592627389,0.14678800106048584
BB,10854,0,0,0,111.19,17.64,97.16,A,12.5,0,5,6,44.26693,0,0.1483138365050157,0.14594157252992904,0.1445240005850792
BB,5933,0,0,0,36.13,27.44,62.07,A,17.32,0,3,4,40.565968,16.226389,0.12502175259093443,0.1218630022236279,0.11933600157499313
BB,4590,0,0,0,32.59,32.43,47.75,A,20.785,0,0,4,40.565968,16.226389,0.1286019186178843,0.12472314281123024,0.12203174829483032
AA,20666,0,0,0,0,10.36,31.83,A,13.856,0,1,4,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
AA,4422,0,0,0,0,16.44,0.05,E,13.856,0,0,4,44.26693,0,0.16592933734258017,0.16452528962067195,0.16315500438213348
AA,20176,0,0,0,143.95,7.92,239.9,B,16.5,0,5,6,40.565968,16.226389,0.12486750011642773,0.12184756994247437,0.11922449804842472
AA,4304,0,0,0,0,37.56,31.02,A,15,0,0,6,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
FF,9940,0,0,0,0,11.42,137.59,B,13.2,0,0,5,44.26693,0,0.14777508502205214,0.14702514239719935,0.1467907465994358
BB,9204,0,0,0,26.53,4.86,135.9,A,10.392,0,2,4,44.44471,0,0.14712607860565186,0.14632185229233333,0.14504699409008026
BB,11585,0,0,0,49.34,31.98,159.99,A,19.72,0,3,4,40.565968,16.226389,0.12485900210837524,0.1216677161199706,0.11933600157499313
BB,21116,0,0,0,508.99,13.8,235,A,13,0,5,6,44.26693,0,0.14539449910322824,0.1444377132824489,0.1435379981994629
BB,79026,0,0,0,0,9.63,353.09,A,20,0,4,5,40.565968,16.226389,0.12213399944206078,0.11815114212887627,0.11417499929666519
BB,6222,0,0,0,0,19.2,90.73,A,10.392,1,0,3,44.26693,0,0.16995708271861076,0.16853928778852736,0.16721700131893158
BB,20121,0,0,0,162.25,23.4,260.14,A,10.392,1,1,4,44.26693,0,0.14808041602373123,0.14700871493135179,0.14577125385403633
BB,14382,0,0,0,383.96,21.23,201.07,E,10.35,0,0,3,44.26693,0,0.14837058261036873,0.1473078578710556,0.14603300392627716
BB,9477,0,0,0,0,29.88,69.45,A,14.49,0,3,4,44.26693,0,0.14934450139602026,0.1484678579228265,0.14719299972057343
BB,5796,0,0,0,0.58,49.44,71.22,A,19.8,1,3,5,40.565968,16.226389,0.12554266676306725,0.12174856875623975,0.11942599713802338
BB,16596,0,0,0,34.54,22.96,46.38,A,13.15,1,3,6,44.26693,0,0.14948667089144388,0.14875243178435735,0.14770600199699402
BB,2990,0,0,0,0,18.15,36.4,A,11,0,4,5,44.26693,0,0.14877833798527718,0.14615929126739502,0.14371450617909431
BB,0,0,0,0,0,23.92,0,B,11.5,1,0,5,44.26693,0,0.17034033437569937,0.16933628703866685,0.16868600249290466
FF,39257,0,0,0,13.43,43.22,13,E,23.1,0,0,6,40.565968,16.226389,0.12763158480326334,0.12520271326814378,0.12287099659442902
BB,7314,0,0,0,226.96,27.69,111.5,A,15,0,0,4,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
FF,6258,0,0,0,0,15.72,48.99,B,13.2,0,0,5,44.26693,0,0.1497394951681296,0.14857699615614756,0.147599995136261
FF,14593,4968,0,1,0,16.66,106.94,A,13.2,0,3,5,44.26693,0,0.16475416968266168,0.1641628614493779,0.16315500438213348
DD,4051,0,0,0,111.18,16.92,61.4,A,10.392,0,0,6,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,9283,0,0,0,305.92,8.67,53.29,A,19.8,0,6,7,40.565968,16.226389,0.12321391453345616,0.12010528572968074,0.11655000224709511
BB,6956,0,0,0,66.27,28.14,76.45,E,17.321,0,1,4,40.565968,16.226389,0.12204441924889882,0.11975185785974775,0.11766549944877625
BB,2097,0,0,0,5.53,43.44,22.08,A,17.4,0,0,6,40.565968,16.226389,0.12404324859380722,0.1217367138181414,0.11940500140190125
DD,17309,18787,0,1,330.42,10,260.13,A,15,0,1,4,44.26693,0,0.14713683476050696,0.14593099909169333,0.14487599581480026
AA,12784,0,0,0,0,11.42,175.9,B,13.2,0,0,6,44.26693,0,0.14713683476050696,0.14593099909169333,0.14487599581480026
BB,20732,0,0,0,0.14,25.68,318.98,A,11.4,1,0,5,44.26693,0,0.14763732999563217,0.14636785217693873,0.14509299397468567
BB,2489,0,0,0,0,31.64,34.01,A,13.856,1,1,3,44.26693,0,0.14934958269198736,0.14904785581997462,0.14777299761772156
BB,3017,0,0,0,0,33.12,48.46,A,13.2,1,4,5,44.26693,0,0.14952800050377846,0.14744442701339722,0.14567949622869492
BB,3877,0,0,0,0,10.08,45.47,A,10.39,0,4,5,44.26693,0,0.14687291408578554,0.14442485570907593,0.14337049797177315
BB,33631,11,0,1,62.41,41.84,58.13,A,26.4,0,0,6,40.565968,16.226389,0.12536008469760418,0.12244300012077604,0.11991599947214127
BB,8338,0,0,0,12.82,26.58,17.11,A,13.15,0,2,4,44.26693,0,0.14822016408046088,0.14726671150752477,0.1466659978032112
BB,1654,0,0,0,0,25.88,28.25,A,13.15,0,5,6,44.26693,0,0.14717808489998183,0.14523243052618845,0.1428457535803318
BB,30878,0,0,0,0,22.04,395.02,B,24,0,4,6,40.728886,16.291555,0.12276241431633632,0.1205262839794159,0.11817499995231628
DD,830,0,0,0,0,30.22,7.03,A,13.2,0,2,4,44.44471,0,0.15121658518910408,0.14986085891723633,0.14858600497245789
BB,25729,0,0,0,232.58,18.48,128.91,A,13.15,0,0,5,44.26693,0,0.1477732521792253,0.14727057303701127,0.14678800106048584
BB,11558,0,0,0,0,20.2,155.7,A,13.856,0,2,3,44.26693,0,0.14819766829411188,0.14783242770603724,0.14701999723911285
DD,22634,0,0,0,0,27.14,249.87,B,13.2,1,0,5,44.26693,0,0.14795483027895293,0.14636785217693873,0.14509299397468567
BB,9920,747,0,0,75.75,31.32,117.2,A,19.8,0,3,4,40.565968,16.226389,0.12497341943283875,0.1218630022236279,0.11933600157499313
BB,21993,0,0,0,517,6.45,156,A,13.856,0,0,6,44.26693,0,0.16822033002972603,0.1669405677488872,0.1657939963042736
FF,4483,14656,0,1,0,20.52,68.36,B,13.2,0,4,5,44.26693,0,0.14957658698161444,0.14752771811825888,0.14495525509119034
BB,15697,942,0,1,140,41.52,191.48,A,27.713,0,4,6,40.565968,16.226389,0.12554266676306725,0.12174856875623975,0.11942599713802338
AA,7867,0,0,0,0,23.31,15.56,E,11.5,0,4,5,44.26693,0,0.1685380848745505,0.1662467164652688,0.16327925398945808
AA,20739,4401,0,1,586.28,19.28,306.06,E,10.392,0,1,3,44.26693,0,0.1452211638291677,0.14521785506180354,0.14394299685955048
BB,9752,0,0,0,0,22.52,86.53,E,13.856,0,2,3,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,3400,9743,0,1,80.11,24.4,47.02,A,15,0,5,6,44.26693,0,0.14843458806475004,0.14733343252113887,0.1462080031633377
FF,5608,0,0,0,96.33,20.34,84.3,A,14.49,0,0,5,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
BB,5013,0,0,0,0,26.04,78.76,A,10.39,1,0,5,44.26693,0,0.1506431686381499,0.14925785788467952,0.14798299968242645
DD,9329,0,0,0,0,34.68,151.5,E,13.856,1,0,4,44.26693,0,0.14923708016673723,0.14847771184785025,0.14742624759674072
BB,12994,0,0,0,84.86,20.2,132.12,A,13.856,0,0,6,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,1647,0,0,0,11.33,33.51,21.66,A,17.321,0,0,4,40.565968,16.226389,0.12735183537006378,0.12472314281123024,0.12203174829483032
BB,36228,0,0,0,154.97,22.56,317.66,A,15.1,1,3,4,40.728886,16.291555,0.12260516732931137,0.11992571609360832,0.11759400367736816
BB,11091,5589,0,1,75.21,17.23,134.06,A,25,0,5,6,40.565968,16.226389,0.12548900147279105,0.1215297132730484,0.11904300004243851
